,measure_name,ensemble_name,results
10,max_diversity-accuracy_score-num_gurus-1,batch_train_acc-mean,"[0.9922, 0.9922, 1.0, 1.0, 1.0, 0.9961, 0.9922, 0.9961, 0.9961, 1.0, 0.9922, 0.9961, 0.9961, 1.0, 0.9922, 0.9883, 0.9961, 0.9961, 1.0, 0.9961, 0.9961, 1.0, 1.0, 1.0, 1.0, 0.9961, 0.9961, 1.0, 0.9883, 0.9922, 1.0, 0.9961, 0.9961, 1.0, 0.9961, 0.9961, 0.9922, 0.9961, 0.9961, 0.9922, 0.9961, 0.9961, 0.9961, 0.9961, 0.9961, 1.0, 0.9961, 0.9922, 0.9922, 1.0, 0.9961, 0.9961, 1.0, 0.9961, 1.0, 0.9922, 1.0, 0.9961, 1.0, 1.0, 0.9961, 0.9961, 1.0, 0.9883, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 0.9922, 0.9961, 1.0, 1.0, 0.9961, 0.9961, 0.9961, 1.0, 0.9961, 0.9961, 0.9883, 1.0, 0.9961, 1.0, 1.0, 1.0, 0.9883, 0.9961, 1.0, 0.9961, 0.9922, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1992, 0.2773, 0.3359, 0.2773, 0.3125, 0.332, 0.3281, 0.3945, 0.3984, 0.418, 0.4414, 0.4688, 0.4805, 0.4688, 0.4805, 0.4492, 0.4688, 0.4688, 0.4609, 0.4922, 0.582, 0.25, 0.8359, 0.4766, 0.9414, 0.9453, 0.9336, 0.918, 0.9258, 0.9453, 0.9062, 0.9375, 0.9219, 0.9453, 0.9375, 0.9375, 0.9688, 0.9414, 0.9531, 0.9375, 0.9375, 0.9609, 0.9453, 0.9492, 0.5742, 0.9531, 0.9688, 0.957, 0.9453, 0.9531, 0.957, 0.9453, 0.9492, 0.9531, 0.9766, 0.9688, 0.9688, 0.9453, 0.957, 0.9453, 0.9609, 0.9727, 0.9492, 0.9688, 0.9805, 0.9727, 0.9766, 0.9727, 0.9766, 0.8945, 0.9805, 0.957, 0.9727, 0.9492, 0.9297, 0.9648, 0.9688, 0.9727, 0.9805, 0.9609, 0.9805, 0.957, 0.9609, 0.9766, 0.9766, 0.9649, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2266, 0.457, 0.5898, 0.6289, 0.6406, 0.668, 0.6406, 0.6641, 0.6719, 0.6641, 0.7109, 0.7148, 0.6719, 0.793, 0.8398, 0.9297, 0.9609, 0.9375, 0.9375, 0.9375, 0.918, 0.9414, 0.918, 0.957, 0.9531, 0.9414, 0.9492, 0.5156, 0.9375, 0.9375, 0.9688, 0.9492, 0.9766, 0.9727, 0.9883, 0.9531, 0.9531, 0.9492, 0.9688, 0.957, 0.9609, 0.9727, 0.9688, 0.9609, 0.9688, 0.9766, 0.9766, 0.9844, 0.9766, 0.9609, 0.9688, 0.9648, 0.668, 0.6992, 0.6914, 0.7148, 0.7266, 0.7266, 0.7344, 0.7383, 0.75, 0.7266, 0.7695, 0.7578, 0.8242, 0.8789, 0.9141, 0.9453, 0.9375, 0.9492, 0.9414, 0.9453, 0.9531, 0.9414, 0.9336, 0.9766, 0.9609, 0.9688, 0.9648, 0.9685, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1172, 0.1953, 0.2266, 0.25, 0.2656, 0.2812, 0.2266, 0.2578, 0.2812, 0.2539, 0.2656, 0.3477, 0.5117, 0.6289, 0.6523, 0.7266, 0.7266, 0.7891, 0.7383, 0.7305, 0.7812, 0.7227, 0.8008, 0.7578, 0.8086, 0.9023, 0.9258, 0.9375, 0.9688, 0.9805, 0.9883, 0.9883, 0.9961, 1.0, 0.9961, 0.9883, 0.9922, 0.9961, 0.9922, 1.0, 0.9922, 0.9961, 0.9961, 0.9961, 0.9922, 0.9922, 0.9883, 1.0, 0.9961, 0.9922, 1.0, 0.9922, 1.0, 0.9922, 1.0, 0.9922, 1.0, 1.0, 0.9961, 1.0, 1.0, 0.9922, 1.0, 1.0, 0.9961, 0.9961, 0.9922, 1.0, 0.9961, 0.9961, 0.9922, 0.9922, 0.9883, 0.9961, 0.9961, 0.9961, 0.5, 0.5664, 0.6992, 0.7461, 0.75, 0.8125, 0.8633, 0.9219, 0.9062, 0.9375, 0.9453, 0.9805, 1.0, 0.9565, 0.0, 0.0, 0.0195, 0.0508, 0.1602, 0.2461, 0.2227, 0.2539, 0.2266, 0.2539, 0.2734, 0.2617, 0.2773, 0.2891, 0.4219, 0.4609, 0.5, 0.5977, 0.6719, 0.6836, 0.6875, 0.8086, 0.8555, 0.9297, 0.9062, 0.9219, 0.8711, 0.8711, 0.9219, 0.9062, 0.9219, 0.9492, 0.9648, 0.9531, 0.9141, 0.9375, 0.957, 0.9727, 0.9336, 0.9492, 0.9375, 0.9297, 0.9648, 0.918, 0.9453, 0.9492, 0.9453, 0.9648, 0.957, 0.9648, 0.9531, 0.9297, 0.9844, 0.9688, 0.9648, 0.9336, 0.9609, 0.9766, 0.957, 0.9688, 0.957, 0.9609, 0.9805, 0.9531, 0.9766, 0.957, 0.9766, 0.9727, 0.9531, 0.957, 0.9648, 0.9609, 0.9531, 0.9805, 0.9688, 0.9453, 0.957, 0.9531, 0.5039, 0.9609, 0.9727, 0.9688, 0.9805, 0.9883, 0.9648, 0.9453, 0.957, 0.9609, 0.9766, 0.9844, 0.9844, 0.9805, 1.0]"
11,max_diversity-accuracy_score-num_gurus-1,batch_train_acc-std,"[0.0, 0.0078, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0039, 0.0, 0.0078, 0.0039, 0.0039, 0.0, 0.0078, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0117, 0.0078, 0.0, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0078, 0.0039, 0.0039, 0.0078, 0.0039, 0.0039, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0039, 0.0078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1992, 0.2773, 0.3359, 0.2773, 0.3125, 0.332, 0.3281, 0.3945, 0.3984, 0.418, 0.4414, 0.4688, 0.4805, 0.4688, 0.4805, 0.4492, 0.4688, 0.4688, 0.4609, 0.4609, 0.3711, 0.25, 0.0859, 0.4766, 0.0117, 0.0, 0.0117, 0.0273, 0.0273, 0.0312, 0.0078, 0.0234, 0.0078, 0.0156, 0.0078, 0.0156, 0.0234, 0.0195, 0.0312, 0.0156, 0.0078, 0.0156, 0.0312, 0.0039, 0.3867, 0.0234, 0.0078, 0.0039, 0.0234, 0.0234, 0.0273, 0.0156, 0.0039, 0.0078, 0.0078, 0.0, 0.0078, 0.0156, 0.0039, 0.0, 0.0, 0.0117, 0.0039, 0.0078, 0.0195, 0.0039, 0.0078, 0.0039, 0.0156, 0.0742, 0.0039, 0.0039, 0.0117, 0.0039, 0.0234, 0.0117, 0.0078, 0.0117, 0.0039, 0.0156, 0.0195, 0.0039, 0.0156, 0.0156, 0.0078, 0.0175, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2266, 0.3086, 0.2148, 0.2695, 0.1641, 0.1445, 0.1953, 0.1406, 0.1172, 0.1484, 0.125, 0.1758, 0.1953, 0.1602, 0.082, 0.0312, 0.0156, 0.0078, 0.0156, 0.0078, 0.0273, 0.0195, 0.0352, 0.0273, 0.0078, 0.0273, 0.0117, 0.4609, 0.0078, 0.0, 0.0156, 0.0039, 0.0156, 0.0117, 0.0039, 0.0078, 0.0156, 0.0352, 0.0156, 0.0039, 0.0156, 0.0039, 0.0078, 0.0156, 0.0078, 0.0, 0.0156, 0.0, 0.0078, 0.0, 0.0156, 0.0117, 0.2773, 0.2852, 0.3008, 0.2461, 0.2344, 0.2422, 0.2266, 0.2305, 0.2344, 0.2266, 0.207, 0.2031, 0.1367, 0.1133, 0.0547, 0.0312, 0.0078, 0.0508, 0.043, 0.0391, 0.0234, 0.043, 0.0508, 0.0156, 0.0078, 0.0312, 0.0117, 0.0079, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1172, 0.1953, 0.2266, 0.25, 0.2656, 0.2812, 0.2266, 0.2578, 0.2812, 0.2539, 0.2656, 0.2461, 0.1758, 0.1602, 0.1758, 0.1953, 0.2422, 0.2031, 0.2539, 0.2617, 0.2109, 0.2773, 0.1914, 0.2266, 0.1758, 0.082, 0.0742, 0.0625, 0.0312, 0.0117, 0.0039, 0.0117, 0.0039, 0.0, 0.0039, 0.0117, 0.0078, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0039, 0.0078, 0.0078, 0.0039, 0.0, 0.0039, 0.0078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0039, 0.0039, 0.0078, 0.0078, 0.0039, 0.0039, 0.0039, 0.0039, 0.5, 0.418, 0.3008, 0.2539, 0.2266, 0.1797, 0.1367, 0.0781, 0.0938, 0.0469, 0.0391, 0.0195, 0.0, 0.0, 0.0, 0.0, 0.0195, 0.0508, 0.1602, 0.2461, 0.2227, 0.2539, 0.2266, 0.2539, 0.2734, 0.2617, 0.2773, 0.2578, 0.1328, 0.0859, 0.0234, 0.043, 0.1562, 0.1758, 0.1641, 0.0742, 0.0273, 0.0234, 0.0, 0.0078, 0.0273, 0.043, 0.0, 0.0156, 0.0156, 0.0039, 0.0195, 0.0078, 0.0234, 0.0, 0.0117, 0.0039, 0.0273, 0.0039, 0.0078, 0.0234, 0.0039, 0.0117, 0.0, 0.0117, 0.0078, 0.0117, 0.0195, 0.0117, 0.0312, 0.0078, 0.0078, 0.0078, 0.0195, 0.0039, 0.0, 0.0, 0.0117, 0.0078, 0.0195, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0117, 0.0156, 0.0039, 0.0117, 0.0156, 0.0, 0.0039, 0.0234, 0.0156, 0.0117, 0.0, 0.4805, 0.0078, 0.0039, 0.0078, 0.0117, 0.0039, 0.0039, 0.0078, 0.0039, 0.0156, 0.0156, 0.0078, 0.0, 0.0117, 0.0]"
12,max_diversity-accuracy_score-num_gurus-1,experience_test_acc-mean,"[0.7433, 0.0737, 0.5001, 0.133, 0.0296]"
13,max_diversity-accuracy_score-num_gurus-1,experience_test_acc-std,"[0.1951, 0.0732, 0.4767, 0.0847, 0.0276]"
14,max_diversity-accuracy_score-num_gurus-1,experience_train_acc-mean,"[0.9967, 0.7251, 0.7754, 0.7753, 0.8015]"
15,max_diversity-accuracy_score-num_gurus-1,experience_train_acc-std,"[0.0003, 0.1001, 0.013, 0.038, 0.0179]"
16,max_diversity-accuracy_score-num_gurus-2,batch_test_acc-mean,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0938, 0.0977, 0.0586, 0.0703, 0.0664, 0.0859, 0.0898, 0.0586, 0.0625, 0.082, 0.0586, 0.082, 0.0781, 0.0781, 0.0859, 0.1025, 0.0547, 0.0234, 0.0352, 0.0234, 0.0312, 0.043, 0.0195, 0.0391, 0.0234, 0.0273, 0.0352, 0.0195, 0.0469, 0.0273, 0.0427, 0.668, 0.6289, 0.6719, 0.6602, 0.6836, 0.6406, 0.6875, 0.6602, 0.6641, 0.6914, 0.6953, 0.625, 0.6875, 0.6641, 0.6719, 0.6136, 0.5898, 0.5938, 0.5273, 0.5625, 0.5508, 0.5781, 0.5703, 0.5742, 0.5859, 0.5586, 0.5977, 0.582, 0.5664, 0.6055, 0.6055, 0.5317]"
17,max_diversity-accuracy_score-num_gurus-2,batch_test_acc-std,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0938, 0.0977, 0.0586, 0.0703, 0.0664, 0.0859, 0.0898, 0.0586, 0.0625, 0.082, 0.0586, 0.082, 0.0781, 0.0781, 0.0859, 0.1025, 0.0547, 0.0234, 0.0352, 0.0156, 0.0312, 0.043, 0.0195, 0.0391, 0.0234, 0.0273, 0.0352, 0.0195, 0.0469, 0.0273, 0.0427, 0.293, 0.3555, 0.3203, 0.332, 0.2852, 0.3359, 0.3047, 0.3242, 0.3203, 0.2852, 0.2891, 0.3516, 0.2969, 0.3359, 0.3125, 0.3409, 0.3477, 0.3203, 0.3711, 0.375, 0.3555, 0.3203, 0.3672, 0.3711, 0.3672, 0.3711, 0.3789, 0.3711, 0.3711, 0.3477, 0.3711, 0.3095]"
18,max_diversity-accuracy_score-num_gurus-2,batch_train_acc-mean,"[0.9961, 0.9961, 1.0, 1.0, 1.0, 0.9961, 0.9922, 0.9961, 1.0, 1.0, 0.9922, 0.9961, 0.9961, 1.0, 0.9922, 0.9883, 0.9961, 0.9961, 1.0, 0.9961, 0.9961, 1.0, 1.0, 1.0, 1.0, 0.9961, 1.0, 1.0, 0.9883, 0.9922, 1.0, 0.9961, 0.9961, 1.0, 0.9961, 0.9961, 0.9922, 0.9961, 0.9961, 0.9922, 0.9961, 0.9922, 0.9961, 0.9961, 0.9961, 1.0, 0.9961, 0.9922, 0.9922, 1.0, 0.9961, 0.9961, 1.0, 0.9961, 1.0, 0.9922, 1.0, 0.9961, 1.0, 1.0, 0.9961, 0.9961, 1.0, 0.9922, 0.9961, 1.0, 0.9961, 0.9922, 1.0, 0.9961, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 1.0, 0.9922, 0.9961, 0.9922, 1.0, 0.9961, 0.9961, 0.9961, 1.0, 0.9961, 0.9961, 0.9883, 1.0, 0.9961, 1.0, 1.0, 1.0, 0.9883, 0.9961, 1.0, 0.9961, 0.9961, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0195, 0.0, 0.1719, 0.3086, 0.3516, 0.4258, 0.0, 0.4688, 0.0898, 0.1992, 0.7383, 0.7383, 0.7305, 0.457, 0.7852, 0.4609, 0.7812, 0.5156, 0.7969, 0.8242, 0.9141, 0.8516, 0.9219, 0.8984, 0.9141, 0.5508, 0.9336, 0.9531, 0.9375, 0.9141, 0.9453, 0.9531, 0.9102, 0.9414, 0.9336, 0.9453, 0.9492, 0.9453, 0.9648, 0.9453, 0.9531, 0.9453, 0.9258, 0.9688, 0.9414, 0.9531, 0.9531, 0.9609, 0.9609, 0.9414, 0.9414, 0.9492, 0.9531, 0.9492, 0.9492, 0.957, 0.9805, 0.9648, 0.9609, 0.9453, 0.9492, 0.9375, 0.9648, 0.957, 0.9531, 0.9609, 0.9766, 0.9648, 0.9648, 0.9766, 0.9648, 0.957, 0.9727, 0.9531, 0.9688, 0.9531, 0.9609, 0.9531, 0.9688, 0.9688, 0.9844, 0.9688, 0.9805, 0.957, 0.957, 0.9844, 0.9648, 0.9649, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0156, 0.0625, 0.2148, 0.3984, 0.4961, 0.5586, 0.5664, 0.6523, 0.6406, 0.6602, 0.6836, 0.7383, 0.7656, 0.8516, 0.8516, 0.7031, 0.8828, 0.9258, 0.918, 0.9609, 0.918, 0.9375, 0.9258, 0.9258, 0.9492, 0.9297, 0.9336, 0.9648, 0.9609, 0.9258, 0.9492, 0.9648, 0.9453, 0.9766, 0.9727, 0.9883, 0.9453, 0.9531, 0.9609, 0.9688, 0.9531, 0.9648, 0.9766, 0.9883, 0.9688, 0.9688, 0.9805, 0.9805, 0.9844, 0.9766, 0.9688, 0.957, 0.957, 0.9336, 0.9414, 0.9336, 0.9688, 0.9648, 0.9805, 0.9805, 0.9766, 0.9766, 0.9766, 0.9727, 0.9648, 0.9531, 0.9688, 0.9766, 0.9453, 0.9453, 0.9766, 0.9609, 0.9805, 0.9727, 0.9688, 0.9688, 0.9805, 0.9688, 0.9844, 0.9648, 0.9606, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.0781, 0.1055, 0.293, 0.3594, 0.3828, 0.4414, 0.4102, 0.375, 0.375, 0.4336, 0.4922, 0.6133, 0.543, 0.5742, 0.6367, 0.6094, 0.6562, 0.8164, 0.9102, 0.9492, 0.9766, 0.9922, 0.9922, 0.9961, 0.9883, 0.9883, 0.9922, 0.9844, 0.9961, 0.9844, 1.0, 0.9922, 0.9922, 0.9961, 0.9922, 0.9883, 0.9922, 0.9883, 1.0, 0.9844, 0.9922, 1.0, 0.9883, 1.0, 0.9883, 1.0, 0.9922, 0.9961, 1.0, 0.9961, 1.0, 0.9883, 0.9922, 1.0, 0.9961, 0.9922, 1.0, 0.9883, 1.0, 0.9961, 1.0, 0.9883, 0.9961, 0.9844, 1.0, 0.9922, 0.9961, 1.0, 0.9922, 0.9961, 0.9961, 0.9883, 0.9922, 1.0, 1.0, 0.9961, 0.9883, 0.9922, 0.9961, 1.0, 0.9783, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0469, 0.1602, 0.2617, 0.2461, 0.2266, 0.4258, 0.4531, 0.2695, 0.0, 0.2852, 0.2383, 0.3906, 0.4922, 0.4727, 0.4961, 0.543, 0.4688, 0.5, 0.4375, 0.4883, 0.457, 0.4023, 0.4883, 0.5156, 0.5352, 0.4531, 0.4922, 0.5039, 0.6953, 0.6914, 0.6719, 0.5703, 0.5938, 0.6719, 0.7305, 0.6992, 0.8477, 0.8867, 0.9414, 0.9336, 0.9297, 0.9453, 0.9414, 0.9531, 0.918, 0.8711, 0.9375, 0.9453, 0.9492, 0.9258, 0.957, 0.9648, 0.9492, 0.9531, 0.9492, 0.9609, 0.9727, 0.9453, 0.9727, 0.9609, 0.9688, 0.9609, 0.9453, 0.9531, 0.9648, 0.957, 0.9531, 0.9688, 0.9531, 0.9414, 0.9531, 0.9336, 0.9648, 0.9609, 0.9414, 0.9414, 0.9336, 0.9336, 0.8672, 0.875, 0.8828, 0.8867, 0.8945, 0.9297, 0.9219, 0.9375, 0.9583]"
19,max_diversity-accuracy_score-num_gurus-2,batch_train_acc-std,"[0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0078, 0.0039, 0.0039, 0.0, 0.0078, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0117, 0.0078, 0.0, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0078, 0.0039, 0.0039, 0.0078, 0.0039, 0.0078, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0078, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.0, 0.0, 0.0039, 0.0078, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0195, 0.0, 0.1719, 0.3086, 0.3516, 0.4258, 0.0, 0.4141, 0.0898, 0.1992, 0.168, 0.1836, 0.1523, 0.457, 0.1133, 0.4297, 0.1406, 0.4219, 0.1016, 0.0898, 0.0, 0.0547, 0.0156, 0.0234, 0.0391, 0.3867, 0.0117, 0.0, 0.0, 0.0234, 0.0234, 0.0, 0.0195, 0.0039, 0.0117, 0.0078, 0.0195, 0.0, 0.0195, 0.0234, 0.0078, 0.0156, 0.0195, 0.0078, 0.0195, 0.0, 0.0156, 0.0156, 0.0078, 0.0195, 0.0039, 0.0195, 0.0312, 0.0117, 0.0039, 0.0039, 0.0039, 0.0039, 0.0, 0.0156, 0.0195, 0.0, 0.0039, 0.0039, 0.0078, 0.0, 0.0078, 0.0039, 0.0117, 0.0, 0.0195, 0.0195, 0.0039, 0.0078, 0.0312, 0.0156, 0.0234, 0.0234, 0.0078, 0.0078, 0.0078, 0.0156, 0.0195, 0.0117, 0.0195, 0.0078, 0.0117, 0.0351, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0156, 0.0547, 0.082, 0.0078, 0.0664, 0.043, 0.0195, 0.0352, 0.0547, 0.0508, 0.0508, 0.0195, 0.0391, 0.0078, 0.0156, 0.2031, 0.0547, 0.043, 0.0273, 0.0, 0.0117, 0.0078, 0.0195, 0.0273, 0.043, 0.0312, 0.0352, 0.0039, 0.0078, 0.0117, 0.0039, 0.0039, 0.0, 0.0078, 0.0117, 0.0117, 0.0156, 0.0, 0.0156, 0.0078, 0.0078, 0.0195, 0.0, 0.0039, 0.0078, 0.0, 0.0039, 0.0117, 0.0, 0.0, 0.0, 0.0195, 0.0117, 0.0195, 0.0352, 0.0586, 0.0078, 0.0039, 0.0039, 0.0039, 0.0, 0.0156, 0.0, 0.0039, 0.0039, 0.0078, 0.0156, 0.0, 0.0156, 0.0312, 0.0234, 0.0, 0.0039, 0.0117, 0.0, 0.0078, 0.0039, 0.0156, 0.0156, 0.0117, 0.0157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.0781, 0.1055, 0.293, 0.3594, 0.3828, 0.4414, 0.4023, 0.3672, 0.2812, 0.168, 0.0156, 0.0195, 0.0742, 0.0352, 0.0898, 0.0312, 0.0078, 0.1523, 0.082, 0.0352, 0.0234, 0.0078, 0.0078, 0.0039, 0.0039, 0.0039, 0.0078, 0.0078, 0.0039, 0.0, 0.0, 0.0078, 0.0, 0.0039, 0.0078, 0.0117, 0.0078, 0.0039, 0.0, 0.0078, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0117, 0.0, 0.0, 0.0039, 0.0078, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0078, 0.0039, 0.0039, 0.0117, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0078, 0.0039, 0.0, 0.0217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0469, 0.1602, 0.2617, 0.2461, 0.2266, 0.4258, 0.4531, 0.2695, 0.0, 0.2617, 0.2383, 0.1641, 0.0234, 0.0352, 0.0117, 0.0352, 0.0156, 0.0, 0.0078, 0.0117, 0.0273, 0.1055, 0.043, 0.0078, 0.0195, 0.0391, 0.0078, 0.0273, 0.1719, 0.2461, 0.1016, 0.0469, 0.1406, 0.1875, 0.1836, 0.1758, 0.1367, 0.0352, 0.0039, 0.0039, 0.0, 0.0234, 0.0039, 0.0078, 0.043, 0.043, 0.0391, 0.0156, 0.0039, 0.0117, 0.0039, 0.0039, 0.0117, 0.0156, 0.0273, 0.0156, 0.0039, 0.0, 0.0039, 0.0, 0.0078, 0.0156, 0.0078, 0.0156, 0.0039, 0.0117, 0.0, 0.0, 0.0312, 0.0039, 0.0156, 0.0117, 0.0117, 0.0078, 0.043, 0.0195, 0.043, 0.0586, 0.1016, 0.0625, 0.0703, 0.043, 0.0742, 0.0469, 0.0547, 0.0312, 0.0]"
20,max_diversity-accuracy_score-num_gurus-2,experience_test_acc-mean,"[0.0, 0.0782, 0.0328, 0.6634, 0.5738]"
21,max_diversity-accuracy_score-num_gurus-2,experience_test_acc-std,"[0.0, 0.0782, 0.0323, 0.3177, 0.3572]"
22,max_diversity-accuracy_score-num_gurus-2,experience_train_acc-mean,"[0.9967, 0.7698, 0.8093, 0.736, 0.6868]"
23,max_diversity-accuracy_score-num_gurus-2,experience_train_acc-std,"[0.0, 0.0451, 0.0012, 0.0334, 0.0325]"
24,max_diversity-accuracy_score-num_gurus-3,batch_test_acc-mean,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.918, 0.918, 0.9492, 0.9375, 0.9375, 0.9219, 0.9453, 0.9258, 0.9492, 0.9375, 0.9492, 0.9336, 0.9062, 0.9492, 0.9531, 0.9318, 0.6445, 0.6523, 0.5781, 0.6562, 0.6016, 0.6367, 0.625, 0.6289, 0.6367, 0.6211, 0.7031, 0.668, 0.6641, 0.6406, 0.6289, 0.5238]"
25,max_diversity-accuracy_score-num_gurus-3,batch_test_acc-std,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0352, 0.043, 0.0273, 0.0391, 0.0234, 0.0469, 0.0547, 0.0508, 0.0352, 0.0312, 0.0195, 0.0352, 0.0547, 0.043, 0.0312, 0.0379, 0.0664, 0.0664, 0.1094, 0.0859, 0.0625, 0.0508, 0.0781, 0.1289, 0.1602, 0.1289, 0.1328, 0.1055, 0.1094, 0.0703, 0.0898, 0.0159]"
