,measure_name,ensemble_name,results
10,random_better-accuracy_score-num_gurus-1,batch_train_acc-mean,"[1.0, 0.9883, 0.9922, 0.9961, 0.9805, 0.9961, 0.9922, 0.9922, 1.0, 0.9922, 0.9961, 0.9961, 0.9922, 0.9961, 0.9961, 0.9961, 1.0, 0.9922, 1.0, 0.9961, 0.9961, 0.9922, 1.0, 0.9961, 0.9961, 0.9961, 1.0, 1.0, 1.0, 0.9961, 0.9961, 0.9961, 1.0, 1.0, 1.0, 0.9844, 1.0, 0.9922, 0.9961, 1.0, 0.9961, 1.0, 1.0, 0.9961, 0.9961, 0.9922, 0.9883, 0.9961, 0.9961, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9961, 1.0, 0.9961, 0.9883, 1.0, 1.0, 0.9961, 1.0, 1.0, 0.9961, 1.0, 1.0, 1.0, 0.9922, 1.0, 0.9961, 1.0, 0.9922, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 0.9961, 1.0, 1.0, 0.9961, 1.0, 0.9961, 0.9961, 0.9961, 1.0, 1.0, 1.0, 1.0, 0.9961, 1.0, 0.9959, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.1055, 0.1719, 0.2305, 0.0, 0.1992, 0.2539, 0.0898, 0.2461, 0.2539, 0.4258, 0.2266, 0.6914, 0.7344, 0.7305, 0.7812, 0.6523, 0.8125, 0.8828, 0.8984, 0.8945, 0.9102, 0.9219, 0.9102, 0.9375, 0.9219, 0.918, 0.9023, 0.957, 0.9453, 0.9492, 0.9336, 0.9297, 0.9297, 0.9492, 0.9375, 0.9648, 0.9336, 0.9258, 0.9414, 0.9336, 0.9297, 0.7422, 0.9453, 0.9453, 0.9688, 0.957, 0.9688, 0.9453, 0.9453, 0.9609, 0.9336, 0.9414, 0.9688, 0.957, 0.9492, 0.957, 0.9297, 0.9727, 0.9727, 0.9727, 0.9766, 0.9453, 0.9453, 0.9609, 0.9531, 0.9531, 0.9609, 0.957, 0.9609, 0.957, 0.9336, 0.9492, 0.9531, 0.9727, 0.957, 0.9727, 0.9844, 0.9648, 0.9531, 0.9492, 0.9883, 0.9531, 0.9688, 0.9844, 0.9727, 0.9727, 0.9737, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2617, 0.3633, 0.4727, 0.543, 0.6016, 0.625, 0.668, 0.7266, 0.7734, 0.75, 0.7031, 0.7227, 0.7266, 0.7617, 0.7422, 0.7891, 0.7969, 0.8594, 0.8906, 0.9336, 0.8906, 0.9062, 0.9219, 0.9258, 0.9492, 0.9258, 0.9375, 0.9453, 0.957, 0.9414, 0.9102, 0.9453, 0.9609, 0.9766, 0.9375, 0.957, 0.9609, 0.9727, 0.9414, 0.9609, 0.9336, 0.9609, 0.9609, 0.9688, 0.9375, 0.957, 0.9609, 0.957, 0.9805, 0.9883, 0.9766, 0.9805, 0.9727, 0.9805, 0.957, 0.9766, 0.9766, 0.9688, 0.9844, 0.9609, 0.9648, 0.7422, 0.7188, 0.7227, 0.7695, 0.7773, 0.6875, 0.5312, 0.5742, 0.582, 0.6328, 0.6172, 0.707, 0.7773, 0.875, 0.8867, 0.8906, 0.918, 0.8789, 0.8672, 0.9409, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0195, 0.0391, 0.2305, 0.2969, 0.2617, 0.4102, 0.4727, 0.5312, 0.5859, 0.5469, 0.5391, 0.6445, 0.7383, 0.793, 0.8672, 0.9102, 0.9219, 0.9414, 0.9531, 0.9688, 0.9688, 0.9805, 0.9844, 0.9961, 0.9922, 0.9844, 0.9922, 1.0, 0.9922, 0.9922, 1.0, 0.9961, 0.9922, 0.9922, 0.9883, 0.9922, 0.9922, 0.9922, 1.0, 0.9922, 0.9961, 0.9844, 1.0, 0.9883, 0.9961, 0.9961, 0.9961, 0.9844, 0.9922, 0.9961, 0.9883, 0.9961, 0.9922, 0.9883, 1.0, 0.9922, 0.9961, 0.9883, 0.9883, 0.9961, 0.9922, 1.0, 0.9883, 1.0, 0.9922, 0.9961, 0.9961, 1.0, 0.5391, 0.6133, 0.6602, 0.7539, 0.8086, 0.8477, 0.918, 0.9492, 0.9375, 0.9336, 0.9023, 0.918, 0.8516, 0.8043, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2422, 0.2891, 0.2578, 0.2539, 0.2461, 0.2617, 0.2656, 0.2148, 0.2305, 0.2422, 0.2344, 0.2422, 0.3398, 0.457, 0.6836, 0.7031, 0.7539, 0.7148, 0.7109, 0.7344, 0.7148, 0.6953, 0.6992, 0.7188, 0.7344, 0.7383, 0.7422, 0.7695, 0.707, 0.7383, 0.6758, 0.4766, 0.4844, 0.4766, 0.4844, 0.7695, 0.7656, 0.7656, 0.793, 0.7695, 0.7109, 0.7461, 0.7617, 0.7578, 0.8672, 0.7734, 0.7578, 0.7109, 0.7383, 0.7109, 0.7422, 0.7109, 0.7422, 0.8672, 0.875, 0.8398, 0.7656, 0.8164, 0.8047, 0.832, 0.8789, 0.9141, 0.8984, 0.6797, 0.6289, 0.5938, 0.6133, 0.6719, 0.6914, 0.7148, 0.7539, 0.7539, 0.7812, 0.7734, 0.7969, 0.8789, 0.8438, 0.8633, 0.8906, 0.8594, 0.8672, 0.8828, 0.8867, 0.8828, 0.8867, 0.8945, 0.9375]"
11,random_better-accuracy_score-num_gurus-1,batch_train_acc-std,"[0.0, 0.0039, 0.0, 0.0039, 0.0117, 0.0039, 0.0, 0.0078, 0.0, 0.0078, 0.0039, 0.0039, 0.0078, 0.0039, 0.0039, 0.0039, 0.0, 0.0078, 0.0, 0.0039, 0.0039, 0.0078, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0156, 0.0, 0.0078, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0039, 0.0078, 0.0039, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.0039, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0078, 0.0, 0.0, 0.0078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0041, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.1055, 0.1719, 0.2305, 0.0, 0.1992, 0.2539, 0.0898, 0.2383, 0.207, 0.1758, 0.1953, 0.2305, 0.2031, 0.0898, 0.0312, 0.168, 0.0156, 0.0156, 0.0391, 0.0039, 0.0117, 0.0234, 0.0039, 0.0156, 0.0156, 0.0117, 0.0195, 0.0039, 0.0078, 0.0195, 0.0039, 0.0391, 0.0156, 0.0195, 0.0312, 0.0195, 0.0039, 0.0117, 0.0117, 0.0117, 0.0078, 0.2031, 0.0156, 0.0312, 0.0156, 0.0117, 0.0, 0.0, 0.0078, 0.0, 0.0039, 0.0039, 0.0234, 0.0195, 0.0117, 0.0117, 0.0156, 0.0117, 0.0039, 0.0039, 0.0, 0.0156, 0.0078, 0.0156, 0.0312, 0.0234, 0.0078, 0.0195, 0.0156, 0.0117, 0.0117, 0.0039, 0.0234, 0.0117, 0.0117, 0.0039, 0.0, 0.0117, 0.0078, 0.0117, 0.0039, 0.0078, 0.0078, 0.0, 0.0039, 0.0117, 0.0263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2617, 0.3633, 0.332, 0.293, 0.2344, 0.1797, 0.1602, 0.1562, 0.1328, 0.1641, 0.2344, 0.1914, 0.1641, 0.1602, 0.125, 0.1172, 0.0938, 0.0625, 0.0391, 0.0508, 0.0312, 0.0391, 0.0469, 0.043, 0.0273, 0.0117, 0.0156, 0.0078, 0.0117, 0.0117, 0.0352, 0.0312, 0.0078, 0.0078, 0.0234, 0.0117, 0.0078, 0.0117, 0.0117, 0.0156, 0.0117, 0.0156, 0.0312, 0.0156, 0.0156, 0.0195, 0.0234, 0.0117, 0.0039, 0.0117, 0.0078, 0.0039, 0.0039, 0.0117, 0.0039, 0.0, 0.0, 0.0156, 0.0, 0.0234, 0.0195, 0.2344, 0.25, 0.2305, 0.2227, 0.2148, 0.2656, 0.0312, 0.1445, 0.0664, 0.1016, 0.1406, 0.0977, 0.0508, 0.0469, 0.0508, 0.0625, 0.0117, 0.0664, 0.0312, 0.0197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0195, 0.0391, 0.2305, 0.2969, 0.2617, 0.082, 0.0508, 0.0625, 0.0547, 0.0156, 0.0469, 0.0664, 0.0352, 0.0195, 0.0469, 0.0117, 0.0, 0.0273, 0.0156, 0.0234, 0.0078, 0.0195, 0.0, 0.0039, 0.0078, 0.0, 0.0, 0.0, 0.0078, 0.0078, 0.0, 0.0039, 0.0, 0.0078, 0.0117, 0.0078, 0.0, 0.0078, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0039, 0.0039, 0.0039, 0.0, 0.0, 0.0039, 0.0039, 0.0039, 0.0078, 0.0039, 0.0, 0.0078, 0.0039, 0.0117, 0.0039, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0078, 0.0039, 0.0039, 0.0, 0.4531, 0.3867, 0.3086, 0.2383, 0.1914, 0.1445, 0.082, 0.0508, 0.0625, 0.0664, 0.0977, 0.082, 0.1406, 0.1957, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2422, 0.2891, 0.2578, 0.2539, 0.2461, 0.2617, 0.2656, 0.2148, 0.2305, 0.2422, 0.2344, 0.2422, 0.1523, 0.1133, 0.1602, 0.1953, 0.1836, 0.2383, 0.2031, 0.1719, 0.1992, 0.2266, 0.2148, 0.2422, 0.2344, 0.2148, 0.2266, 0.168, 0.207, 0.1836, 0.2461, 0.4766, 0.4844, 0.4766, 0.4844, 0.1836, 0.2031, 0.1953, 0.1836, 0.1836, 0.2109, 0.1914, 0.1914, 0.1875, 0.1094, 0.1719, 0.2031, 0.2031, 0.1992, 0.1875, 0.2422, 0.2578, 0.2344, 0.0859, 0.0938, 0.0898, 0.1953, 0.1133, 0.1641, 0.1133, 0.0742, 0.0078, 0.0312, 0.1641, 0.207, 0.1328, 0.1055, 0.1328, 0.1445, 0.1836, 0.168, 0.1992, 0.1406, 0.1797, 0.1172, 0.082, 0.0469, 0.082, 0.0625, 0.0625, 0.0703, 0.0781, 0.0586, 0.0703, 0.0508, 0.0742, 0.0208]"
12,random_better-accuracy_score-num_gurus-1,experience_test_acc-mean,"[0.3925, 0.0, 0.4997, 0.0831, 0.5145]"
13,random_better-accuracy_score-num_gurus-1,experience_test_acc-std,"[0.3509, 0.0, 0.4629, 0.0831, 0.4435]"
14,random_better-accuracy_score-num_gurus-1,experience_train_acc-mean,"[0.9968, 0.766, 0.772, 0.737, 0.6349]"
15,random_better-accuracy_score-num_gurus-1,experience_train_acc-std,"[0.0001, 0.018, 0.0257, 0.0369, 0.1135]"
16,random_better-accuracy_score-num_gurus-2,batch_test_acc-mean,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.0117, 0.0078, 0.0117, 0.0195, 0.0195, 0.0117, 0.0078, 0.0039, 0.0078, 0.0078, 0.0, 0.0117, 0.0156, 0.0078, 0.0205, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5625, 0.5938, 0.5586, 0.5938, 0.5508, 0.5469, 0.5078, 0.5703, 0.5391, 0.5273, 0.5664, 0.6094, 0.5469, 0.5195, 0.5469, 0.4924, 0.875, 0.9141, 0.8594, 0.8477, 0.8945, 0.8945, 0.8633, 0.9141, 0.8984, 0.8945, 0.8555, 0.9141, 0.8945, 0.8828, 0.8906, 0.8889]"
17,random_better-accuracy_score-num_gurus-2,batch_test_acc-std,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.0117, 0.0078, 0.0117, 0.0195, 0.0195, 0.0117, 0.0078, 0.0039, 0.0078, 0.0078, 0.0, 0.0117, 0.0156, 0.0078, 0.0205, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0938, 0.0234, 0.0742, 0.0469, 0.0039, 0.0938, 0.0, 0.0234, 0.0156, 0.0508, 0.0352, 0.0078, 0.0625, 0.0117, 0.0938, 0.0833, 0.0156, 0.0312, 0.0312, 0.0273, 0.0352, 0.0117, 0.0273, 0.0156, 0.0234, 0.0586, 0.0508, 0.0312, 0.0195, 0.0078, 0.0156, 0.0317]"
18,random_better-accuracy_score-num_gurus-2,batch_train_acc-mean,"[0.9961, 0.9883, 0.9883, 0.9961, 0.9883, 0.9961, 0.9922, 0.9922, 0.9961, 0.9922, 0.9961, 0.9961, 0.9922, 0.9961, 0.9961, 0.9961, 1.0, 0.9922, 1.0, 0.9961, 0.9922, 0.9922, 1.0, 0.9961, 0.9961, 0.9961, 1.0, 0.9961, 1.0, 0.9961, 0.9922, 0.9961, 1.0, 1.0, 1.0, 0.9844, 1.0, 0.9922, 1.0, 1.0, 0.9961, 1.0, 1.0, 0.9961, 0.9961, 0.9922, 0.9883, 0.9961, 0.9961, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9883, 0.9961, 0.9961, 0.9961, 0.9922, 1.0, 1.0, 0.9961, 1.0, 1.0, 0.9961, 1.0, 0.9961, 1.0, 0.9922, 1.0, 0.9961, 1.0, 0.9922, 1.0, 1.0, 0.9922, 0.9961, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9961, 0.9961, 1.0, 1.0, 0.9961, 1.0, 0.9961, 1.0, 0.9961, 1.0, 1.0, 1.0, 1.0, 0.9961, 1.0, 0.9959, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0469, 0.1562, 0.2344, 0.25, 0.3281, 0.3477, 0.5742, 0.418, 0.875, 0.8555, 0.7266, 0.9141, 0.8906, 0.9219, 0.8477, 0.9102, 0.9336, 0.5508, 0.9492, 0.9492, 0.9492, 0.8906, 0.9141, 0.9492, 0.9453, 0.9531, 0.9414, 0.9492, 0.9336, 0.7109, 0.9648, 0.9648, 0.9453, 0.9492, 0.9492, 0.9531, 0.9453, 0.9648, 0.9492, 0.9375, 0.9492, 0.9414, 0.9414, 0.9531, 0.9609, 0.9609, 0.9688, 0.9609, 0.9648, 0.9492, 0.9492, 0.9609, 0.9531, 0.9297, 0.9727, 0.9648, 0.9531, 0.9727, 0.9375, 0.9766, 0.9727, 0.9688, 0.9688, 0.9609, 0.9492, 0.9648, 0.957, 0.9727, 0.9688, 0.9766, 0.9609, 0.9648, 0.9492, 0.9531, 0.9648, 0.9727, 0.957, 0.9766, 0.9844, 0.9688, 0.9609, 0.957, 0.9766, 0.957, 0.9688, 0.9805, 0.9766, 0.9688, 0.9737, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0938, 0.3398, 0.4453, 0.375, 0.5898, 0.6055, 0.6484, 0.7109, 0.7227, 0.7852, 0.7734, 0.8633, 0.9102, 0.8984, 0.9297, 0.9297, 0.9609, 0.9414, 0.9727, 0.9531, 0.957, 0.9609, 0.9766, 0.957, 0.9648, 0.9414, 0.9648, 0.9688, 0.9688, 0.9414, 0.9727, 0.9883, 0.9805, 0.9609, 0.9648, 0.9727, 0.9805, 0.957, 0.9727, 0.9609, 0.9844, 0.9844, 0.9844, 0.9727, 0.957, 0.9609, 0.9688, 0.9766, 0.9922, 0.9805, 0.9805, 0.9805, 0.9961, 0.9727, 0.9805, 0.9727, 0.9805, 0.9922, 0.9883, 0.9844, 0.9805, 0.9766, 0.9805, 0.9727, 0.9844, 0.9805, 0.9922, 0.9648, 0.9727, 0.9766, 1.0, 0.9961, 0.9961, 0.9805, 0.9844, 0.9805, 0.9805, 0.9922, 0.9688, 0.9961, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0938, 0.2031, 0.3086, 0.3359, 0.4609, 0.8125, 0.8633, 0.8828, 0.9336, 0.9609, 0.9844, 0.9648, 0.9805, 0.9844, 0.9883, 0.9805, 0.9883, 0.9922, 0.9609, 0.9727, 0.9805, 0.9727, 0.9922, 0.9961, 0.9922, 0.9922, 1.0, 0.9883, 0.9961, 0.9922, 1.0, 0.9922, 0.9961, 0.9961, 0.9883, 0.9922, 0.9961, 0.9961, 0.9961, 1.0, 1.0, 0.9844, 0.9922, 0.9961, 0.9922, 0.9961, 1.0, 1.0, 0.9961, 1.0, 0.9922, 0.9961, 0.9883, 0.9922, 0.9961, 0.9961, 0.9883, 0.9922, 0.9961, 0.9883, 0.9961, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9961, 0.9961, 0.9922, 1.0, 0.9883, 0.5, 0.8867, 0.4961, 0.8828, 0.7461, 0.8281, 0.9961, 0.6797, 0.8086, 0.8086, 0.7734, 0.8242, 0.9961, 1.0, 0.9453, 1.0, 0.9922, 0.9922, 0.9783, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1172, 0.2031, 0.2227, 0.2383, 0.2461, 0.2305, 0.2539, 0.3594, 0.4375, 0.5, 0.4609, 0.5156, 0.4766, 0.5117, 0.4648, 0.5234, 0.582, 0.3633, 0.4102, 0.3945, 0.4453, 0.4688, 0.4453, 0.4805, 0.6172, 0.793, 0.832, 0.7734, 0.7109, 0.6992, 0.7031, 0.7109, 0.7227, 0.7305, 0.7305, 0.8633, 0.7227, 0.9141, 0.918, 0.9492, 0.9023, 0.9297, 0.8984, 0.9219, 0.918, 0.9297, 0.9297, 0.9688, 0.9453, 0.9648, 0.9453, 0.9453, 0.9414, 0.9531, 0.9336, 0.9531, 0.9414, 0.9688, 0.9688, 0.9492, 0.9492, 0.957, 0.9609, 0.9648, 0.9492, 0.9609, 0.9766, 0.9414, 0.9531, 0.9727, 0.957, 0.9766, 0.9531, 0.9688, 0.9492, 0.9609, 0.957, 0.9844, 0.9688, 0.9688, 0.9727, 0.9805, 0.957, 1.0]"
19,random_better-accuracy_score-num_gurus-2,batch_train_acc-std,"[0.0039, 0.0039, 0.0039, 0.0039, 0.0039, 0.0039, 0.0, 0.0078, 0.0039, 0.0078, 0.0039, 0.0039, 0.0078, 0.0039, 0.0039, 0.0039, 0.0, 0.0078, 0.0, 0.0039, 0.0, 0.0078, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0156, 0.0, 0.0078, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0039, 0.0078, 0.0039, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0117, 0.0039, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0078, 0.0, 0.0, 0.0078, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0041, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0469, 0.1562, 0.2109, 0.25, 0.1094, 0.1992, 0.043, 0.0742, 0.0391, 0.082, 0.1406, 0.0078, 0.0391, 0.0312, 0.1211, 0.0117, 0.0117, 0.3789, 0.0273, 0.0039, 0.0039, 0.0234, 0.0, 0.0273, 0.0156, 0.0, 0.0117, 0.0039, 0.0039, 0.2578, 0.0117, 0.0195, 0.0078, 0.0195, 0.0273, 0.0078, 0.0156, 0.0117, 0.0117, 0.0, 0.0117, 0.0039, 0.0117, 0.0078, 0.0, 0.0312, 0.0156, 0.0078, 0.0039, 0.0039, 0.0195, 0.0078, 0.0156, 0.0078, 0.0195, 0.0195, 0.0, 0.0273, 0.0156, 0.0078, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0117, 0.0273, 0.0117, 0.0078, 0.0156, 0.0156, 0.0039, 0.0117, 0.0, 0.0117, 0.0117, 0.0117, 0.0, 0.0, 0.0078, 0.0078, 0.0117, 0.0156, 0.0039, 0.0078, 0.0039, 0.0, 0.0156, 0.0263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0938, 0.1211, 0.1016, 0.1172, 0.0742, 0.1133, 0.0859, 0.0938, 0.1602, 0.1602, 0.1484, 0.1055, 0.043, 0.0391, 0.0, 0.0156, 0.0078, 0.0039, 0.0117, 0.0156, 0.0039, 0.0078, 0.0, 0.0039, 0.0039, 0.0273, 0.0117, 0.0078, 0.0, 0.0195, 0.0039, 0.0117, 0.0117, 0.0, 0.0117, 0.0039, 0.0039, 0.0117, 0.0039, 0.0234, 0.0, 0.0078, 0.0078, 0.0117, 0.0039, 0.0078, 0.0078, 0.0, 0.0078, 0.0117, 0.0117, 0.0039, 0.0039, 0.0039, 0.0039, 0.0039, 0.0039, 0.0078, 0.0039, 0.0078, 0.0039, 0.0, 0.0117, 0.0195, 0.0078, 0.0117, 0.0078, 0.0039, 0.0039, 0.0156, 0.0, 0.0039, 0.0039, 0.0195, 0.0078, 0.0117, 0.0195, 0.0078, 0.0234, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0938, 0.2031, 0.3086, 0.3359, 0.4609, 0.125, 0.1211, 0.0859, 0.043, 0.0312, 0.0, 0.0273, 0.0039, 0.0, 0.0039, 0.0195, 0.0117, 0.0078, 0.0234, 0.0117, 0.0195, 0.0273, 0.0078, 0.0039, 0.0, 0.0078, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0078, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0078, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0039, 0.0078, 0.0, 0.0, 0.0078, 0.0078, 0.0078, 0.0039, 0.0039, 0.0, 0.0, 0.0039, 0.5, 0.0977, 0.4961, 0.1172, 0.2539, 0.1719, 0.0039, 0.3203, 0.1914, 0.1836, 0.2266, 0.168, 0.0039, 0.0, 0.0547, 0.0, 0.0, 0.0078, 0.0217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1172, 0.2031, 0.2227, 0.2383, 0.2461, 0.2305, 0.2539, 0.1719, 0.0469, 0.0078, 0.0, 0.0234, 0.0312, 0.0586, 0.0273, 0.0156, 0.0742, 0.3633, 0.4102, 0.3945, 0.4453, 0.4688, 0.4453, 0.457, 0.2891, 0.1367, 0.1055, 0.1484, 0.2344, 0.2227, 0.2031, 0.1953, 0.2383, 0.1992, 0.207, 0.0742, 0.2148, 0.0625, 0.0195, 0.0039, 0.0273, 0.0391, 0.0234, 0.0312, 0.0352, 0.0469, 0.0156, 0.0078, 0.0078, 0.0195, 0.0078, 0.0078, 0.0195, 0.0156, 0.0117, 0.0234, 0.0039, 0.0156, 0.0312, 0.0352, 0.0273, 0.0195, 0.0, 0.0117, 0.0039, 0.0156, 0.0156, 0.0117, 0.0078, 0.0117, 0.0195, 0.0, 0.0, 0.0234, 0.0117, 0.0, 0.0039, 0.0, 0.0156, 0.0, 0.0039, 0.0039, 0.0195, 0.0]"
20,random_better-accuracy_score-num_gurus-2,experience_test_acc-mean,"[0.0, 0.0108, 0.0, 0.552, 0.8864]"
21,random_better-accuracy_score-num_gurus-2,experience_test_acc-std,"[0.0, 0.0108, 0.0, 0.045, 0.0257]"
22,random_better-accuracy_score-num_gurus-2,experience_train_acc-mean,"[0.9966, 0.8262, 0.8296, 0.8692, 0.6849]"
23,random_better-accuracy_score-num_gurus-2,experience_train_acc-std,"[0.0, 0.0017, 0.0158, 0.0063, 0.086]"
24,random_better-accuracy_score-num_gurus-3,batch_test_acc-mean,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9805, 0.9844, 0.9609, 0.9648, 0.9492, 0.9648, 0.9688, 0.9727, 0.9766, 0.9727, 0.9805, 0.957, 0.957, 0.9609, 0.9648, 0.9773, 0.5742, 0.5664, 0.5156, 0.5273, 0.5273, 0.6367, 0.5703, 0.6211, 0.5977, 0.5, 0.5312, 0.5625, 0.5859, 0.6094, 0.5586, 0.4524]"
25,random_better-accuracy_score-num_gurus-3,batch_test_acc-std,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0156, 0.0078, 0.0039, 0.0117, 0.0039, 0.0312, 0.0039, 0.0, 0.0039, 0.0117, 0.0195, 0.0039, 0.0078, 0.0117, 0.0076, 0.0508, 0.043, 0.0859, 0.0352, 0.0586, 0.1055, 0.0547, 0.0898, 0.0273, 0.0391, 0.0547, 0.1094, 0.0703, 0.0547, 0.0898, 0.0873]"
